Dock,SMILES_LIGANDS,SMILES_CD
1,Cc1cc(NC2CCCCC2)nc(-n2nc(C)cc2C)n1,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,Clc1ccccc1Nc1ccnc(Nc2cn[nH]c2)n1,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,COc1ccc(-c2ccc3c(O)cc(O)cc3[o+]2)cc1O,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,CCCC/C=C/c1cnc(N)c(-c2cccc(N)c2)n1,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,Cc1ccc(Oc2ccc([N+](=O)[O-])cc2C#N)cc1C,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,Cc1cc([N+](=O)[O-])ccc1NCc1ccccc1[N+](=O)[O-],[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,O=[N+]([O-])c1ccc(/N=N/Nc2ccc([N+](=O)[O-])cc2)cc1,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,Cc1cc(O)cc(O)c1/N=N/c1ccc([N+](=O)[O-])cc1,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,O=C(O)c1[nH]c2ccc([N+](=O)[O-])cc2c1-c1ccccc1,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,Cc1ccc(/C=C/c2nnc(-c3ccccc3)o2)cc1,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,CC/C(=C/c1sc2ccccc2[n+]1CC)SC,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,CCCC(C)c1cccc(C(C)C)c1O,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,COc1ccc2cc(-c3cccnc3)c(C)cc2c1,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,C=CCNc1c(Cl)c(Cl)c(C#N)c(Cl)c1C#N,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,O=C(/C=C/C=C/c1ccccc1)c1cccc([N+](=O)[O-])c1,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,Nc1oc2cccnc2c1Nc1ccc(F)c(Cl)c1,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,Cc1ccccc1N=Nc1c(O)[nH]c2ccccc12,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,Cc1ccc2c(N=[N+]=[N-])c(Cc3ccccc3)cnc2n1,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,CCc1ccc(Nc2nc3cc([N+](=O)[O-])ccc3o2)cc1,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,Nc1cc(-c2ccco2)c2oc(-c3ccco3)nc2c1,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,O=[N+]([O-])c1cc(O)c2cc(-c3ccccc3Cl)[nH]c2c1,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,NC(=O)N=Nc1c2nc3ccccc3[nH]c-2c2ccccc12,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,N#CC(C#N)/N=N/c1ccc(-c2nc3ccccc3o2)cc1,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,[N-]=[N+]=NC1=C(N=[N+]=[N-])c2cccc3cccc(c23)C1=O,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,[N-]=[N+]=Nc1c2ccccc2nc2cccc([N+](=O)[O-])c12,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,COc1cccc(CC/C=C(\C)CCC=C(C)C)c1,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,CCCCCCCCCCc1c(C)cc(C)[n+]2c1CCC2,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,CC1=CCCC(C)(C)C1/C=C/C(C)=C/C=C\C(C)=C\C=O,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C=O)[C@H]2CC1,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,CCCCCCc1ccc(Oc2ccccc2N)c(O)c1,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,[N-]=[N+]=Nc1c(-c2ccccc2)c(Cl)nc2ccccc12,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,Cc1cccc(-c2cc3c(N=O)c4ccccc4c-3[nH]n2)c1,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,O=[N+]([O-])c1c2cccc(O)c2cc2c1ccc1ccccc12,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,c1ccc(/N=N/c2ccc(/N=N/c3ccccn3)cc2)nc1,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,[N-]=[N+]=Nc1ccc(Nc2nc3cc(Cl)ccc3[nH]2)cc1,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,c1ccc(/N=N/c2cccc(/N=N/c3ccccn3)c2)nc1,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,Cc1c(CN=[N+]=[N-])c(C)c(CN=[N+]=[N-])c(C)c1CN=[N+]=[N-],[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
1,C[n+]1c2cc(N=[N+]=[N-])ccc2cc2ccc(N=[N+]=[N-])cc21,[O-][C-2][C-]1O[C-]2O[C-]3[C-]([C-2][O-])O[C-](O[C-]4[C-]([C-2][O-])O[C-](O[C-]5[C-]([C-2][O-])O[C-](O[C-]6[C-]([C-2][O-])O[C-](O[C-]7[C-]([C-2][O-])O[C-](O[C-]8[C-]([C-2][O-])O[C-](O[C-]9[C-]([C-2][O-])O[C-](O[C-]1[C-]([O-])[C-]2[O-])[C-]([O-])[C-]9[O-])[C-]([O-])[C-]8[O-])[C-]([O-])[C-]7[O-])[C-]([O-])[C-]6[O-])[C-]([O-])[C-]5[O-])[C-]([O-])[C-]4[O-])[C-]([O-])[C-]3[O-]
